State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_Price,Max_Price,Modal_Price,Arrivals_Qtl
Maharashtra,Nashik,Pimpalgaon,Sugarcane,Co-86032,FAQ,2026-08-10,352,448,400,484
Maharashtra,Nashik,Pimpalgaon,Sugarcane,Co-86032,FAQ,2026-08-09,399,508,454,402
Maharashtra,Nashik,Pimpalgaon,Sugarcane,Co-86032,FAQ,2026-08-08,334,425,380,365
Maharashtra,Nashik,Pimpalgaon,Sugarcane,Co-86032,FAQ,2026-08-07,376,479,428,483
Maharashtra,Nashik,Pimpalgaon,Sugarcane,Co-86032,FAQ,2026-08-06,384,489,437,792
Maharashtra,Nashik,Pimpalgaon,Sugarcane,Co-86032,FAQ,2026-08-05,355,452,404,378
Maharashtra,Nashik,Pimpalgaon,Sugarcane,Co-86032,FAQ,2026-08-04,341,434,388,414
Maharashtra,Nashik,Pimpalgaon,Sugarcane,Co-86032,FAQ,2026-08-03,332,423,378,689
Maharashtra,Nashik,Pimpalgaon,Sugarcane,Co-86032,FAQ,2026-08-02,307,390,349,531
Maharashtra,Nashik,Pimpalgaon,Sugarcane,Co-86032,FAQ,2026-08-01,303,386,345,752
Maharashtra,Nashik,Pimpalgaon,Sugarcane,Co-86032,FAQ,2026-07-31,283,360,322,228
Maharashtra,Nashik,Pimpalgaon,Sugarcane,Co-86032,FAQ,2026-07-30,264,336,300,171
Maharashtra,Nashik,Pimpalgaon,Sugarcane,Co-86032,FAQ,2026-07-29,264,336,300,349
Maharashtra,Nashik,Pimpalgaon,Sugarcane,Co-86032,FAQ,2026-07-28,264,336,300,232
Maharashtra,Nashik,Pimpalgaon,Mustard,Black,FAQ,2026-08-26,4677,5952,5315,252
Maharashtra,Nashik,Pimpalgaon,Mustard,Yellow,FAQ,2026-08-25,4718,6005,5362,506
Maharashtra,Nashik,Pimpalgaon,Mustard,Black,FAQ,2026-08-24,4761,6060,5411,159
Maharashtra,Nashik,Pimpalgaon,Mustard,Black,FAQ,2026-08-23,4756,6053,5405,444
Maharashtra,Nashik,Pimpalgaon,Mustard,Black,FAQ,2026-08-22,4756,6053,5405,336
Maharashtra,Nashik,Pimpalgaon,Mustard,Black,FAQ,2026-08-21,4770,6071,5421,710
Maharashtra,Nashik,Pimpalgaon,Mustard,Black,FAQ,2026-08-20,4829,6146,5488,491
Maharashtra,Nashik,Pimpalgaon,Mustard,Yellow,FAQ,2026-08-19,4813,6126,5470,757
Maharashtra,Nashik,Pimpalgaon,Mustard,Black,FAQ,2026-08-18,4831,6148,5490,672
Maharashtra,Nashik,Pimpalgaon,Mustard,Black,FAQ,2026-08-17,4881,6212,5547,271
Maharashtra,Nashik,Pimpalgaon,Mustard,Yellow,FAQ,2026-08-16,4884,6216,5550,741
Maharashtra,Nashik,Pimpalgaon,Mustard,Yellow,FAQ,2026-08-15,4847,6168,5508,800
Maharashtra,Nashik,Pimpalgaon,Mustard,Black,FAQ,2026-08-14,4867,6194,5531,167
Maharashtra,Nashik,Pimpalgaon,Mustard,Yellow,FAQ,2026-08-13,4894,6229,5562,462
Maharashtra,Nashik,Pimpalgaon,Mustard,Yellow,FAQ,2026-08-12,4887,6220,5554,198
Maharashtra,Nashik,Pimpalgaon,Mustard,Yellow,FAQ,2026-08-11,4911,6250,5581,408
Maharashtra,Nashik,Pimpalgaon,Mustard,Black,FAQ,2026-08-10,4900,6237,5569,711
Maharashtra,Nashik,Pimpalgaon,Mustard,Black,FAQ,2026-08-09,4859,6184,5522,221
Maharashtra,Nashik,Pimpalgaon,Mustard,Yellow,FAQ,2026-08-08,4848,6171,5510,534
Maharashtra,Nashik,Pimpalgaon,Mustard,Black,FAQ,2026-08-07,4853,6176,5515,210
Maharashtra,Nashik,Pimpalgaon,Mustard,Black,FAQ,2026-08-06,4887,6220,5554,662
Maharashtra,Nashik,Pimpalgaon,Mustard,Black,FAQ,2026-08-05,4824,6139,5482,295
Maharashtra,Nashik,Pimpalgaon,Mustard,Black,FAQ,2026-08-04,4858,6183,5521,601
Maharashtra,Nashik,Pimpalgaon,Mustard,Yellow,FAQ,2026-08-03,4818,6133,5476,100
Maharashtra,Nashik,Pimpalgaon,Mustard,Yellow,FAQ,2026-08-02,4810,6123,5467,335
Maharashtra,Nashik,Pimpalgaon,Mustard,Yellow,FAQ,2026-08-01,4825,6140,5483,657
Maharashtra,Nashik,Pimpalgaon,Mustard,Black,FAQ,2026-07-31,4809,6120,5465,671
Maharashtra,Nashik,Pimpalgaon,Mustard,Black,FAQ,2026-07-30,4801,6110,5456,401
Maharashtra,Nashik,Pimpalgaon,Mustard,Yellow,FAQ,2026-07-29,4744,6037,5391,404
Maharashtra,Nashik,Pimpalgaon,Mustard,Black,FAQ,2026-07-28,4708,5992,5350,709
Maharashtra,Nashik,Pimpalgaon,Grapes,Thompson Seedless,FAQ,2026-08-26,4291,5462,4877,768
Maharashtra,Nashik,Pimpalgaon,Grapes,Thompson Seedless,FAQ,2026-08-25,4307,5482,4895,431
Maharashtra,Nashik,Pimpalgaon,Grapes,Thompson Seedless,FAQ,2026-08-24,4385,5582,4984,776
Maharashtra,Nashik,Pimpalgaon,Grapes,Thompson Seedless,FAQ,2026-08-23,4349,5536,4943,363
Maharashtra,Nashik,Pimpalgaon,Grapes,Thompson Seedless,FAQ,2026-08-22,4418,5623,5021,766
Maharashtra,Nashik,Pimpalgaon,Grapes,Thompson Seedless,FAQ,2026-08-21,4442,5653,5048,477
Maharashtra,Nashik,Pimpalgaon,Grapes,Thompson Seedless,FAQ,2026-08-20,4457,5672,5065,713
Maharashtra,Nashik,Pimpalgaon,Grapes,Thompson Seedless,FAQ,2026-08-19,4445,5658,5052,763
Maharashtra,Nashik,Pimpalgaon,Grapes,Thompson Seedless,FAQ,2026-08-18,4453,5668,5061,380
Maharashtra,Nashik,Pimpalgaon,Grapes,Thompson Seedless,FAQ,2026-08-17,4425,5632,5029,674
Maharashtra,Nashik,Pimpalgaon,Grapes,Thompson Seedless,FAQ,2026-08-16,4466,5685,5076,279
Maharashtra,Nashik,Pimpalgaon,Grapes,Thompson Seedless,FAQ,2026-08-15,4460,5677,5069,563
Maharashtra,Nashik,Pimpalgaon,Grapes,Thompson Seedless,FAQ,2026-08-14,4506,5735,5121,121
Maharashtra,Nashik,Pimpalgaon,Grapes,Thompson Seedless,FAQ,2026-08-13,4481,5704,5093,783
Maharashtra,Nashik,Pimpalgaon,Grapes,Thompson Seedless,FAQ,2026-08-12,4510,5741,5126,691
Maharashtra,Nashik,Pimpalgaon,Grapes,Thompson Seedless,FAQ,2026-08-11,4491,5716,5104,119
Maharashtra,Nashik,Pimpalgaon,Grapes,Thompson Seedless,FAQ,2026-08-10,4480,5701,5091,160
Maharashtra,Nashik,Pimpalgaon,Grapes,Thompson Seedless,FAQ,2026-08-09,4459,5676,5068,474
Maharashtra,Nashik,Pimpalgaon,Grapes,Thompson Seedless,FAQ,2026-08-08,4503,5732,5118,455
Maharashtra,Nashik,Pimpalgaon,Grapes,Thompson Seedless,FAQ,2026-08-07,4488,5713,5101,223
Maharashtra,Nashik,Pimpalgaon,Grapes,Thompson Seedless,FAQ,2026-08-06,4456,5671,5064,301
Maharashtra,Nashik,Pimpalgaon,Grapes,Thompson Seedless,FAQ,2026-08-05,4432,5641,5037,218
Maharashtra,Nashik,Pimpalgaon,Grapes,Thompson Seedless,FAQ,2026-08-04,4459,5676,5068,514
Maharashtra,Nashik,Pimpalgaon,Grapes,Thompson Seedless,FAQ,2026-08-03,4432,5641,5037,403
Maharashtra,Nashik,Pimpalgaon,Grapes,Thompson Seedless,FAQ,2026-08-02,4429,5638,5034,439
Maharashtra,Nashik,Pimpalgaon,Grapes,Thompson Seedless,FAQ,2026-08-01,4386,5583,4985,734
Maharashtra,Nashik,Pimpalgaon,Grapes,Thompson Seedless,FAQ,2026-07-31,4383,5578,4981,384
Maharashtra,Nashik,Pimpalgaon,Grapes,Thompson Seedless,FAQ,2026-07-30,4358,5547,4953,761
Maharashtra,Nashik,Pimpalgaon,Grapes,Thompson Seedless,FAQ,2026-07-29,4362,5551,4957,631
Maharashtra,Nashik,Pimpalgaon,Grapes,Thompson Seedless,FAQ,2026-07-28,4334,5517,4926,682
Maharashtra,Nashik,Pimpalgaon,Pomegranate,Bhagwa,FAQ,2026-08-26,5621,7154,6388,794
Maharashtra,Nashik,Pimpalgaon,Pomegranate,Bhagwa,FAQ,2026-08-25,5678,7227,6453,591
Maharashtra,Nashik,Pimpalgaon,Pomegranate,Bhagwa,FAQ,2026-08-24,5683,7232,6458,194
Maharashtra,Nashik,Pimpalgaon,Pomegranate,Bhagwa,FAQ,2026-08-23,5718,7277,6498,469
Maharashtra,Nashik,Pimpalgaon,Pomegranate,Bhagwa,FAQ,2026-08-22,5713,7272,6493,513
Maharashtra,Nashik,Pimpalgaon,Pomegranate,Bhagwa,FAQ,2026-08-21,5700,7255,6478,525
Maharashtra,Nashik,Pimpalgaon,Pomegranate,Bhagwa,FAQ,2026-08-20,5735,7300,6518,319
Maharashtra,Nashik,Pimpalgaon,Pomegranate,Bhagwa,FAQ,2026-08-19,5783,7360,6572,578
Maharashtra,Nashik,Pimpalgaon,Pomegranate,Bhagwa,FAQ,2026-08-18,5779,7356,6568,148
Maharashtra,Nashik,Pimpalgaon,Pomegranate,Bhagwa,FAQ,2026-08-17,5800,7383,6592,605
Maharashtra,Nashik,Pimpalgaon,Pomegranate,Bhagwa,FAQ,2026-08-16,5788,7367,6578,631
Maharashtra,Nashik,Pimpalgaon,Pomegranate,Bhagwa,FAQ,2026-08-15,5783,7360,6572,179
Maharashtra,Nashik,Pimpalgaon,Pomegranate,Bhagwa,FAQ,2026-08-14,5805,7388,6597,432
Maharashtra,Nashik,Pimpalgaon,Pomegranate,Bhagwa,FAQ,2026-08-13,5807,7390,6599,663
Maharashtra,Nashik,Pimpalgaon,Pomegranate,Bhagwa,FAQ,2026-08-12,5827,7416,6622,665
Maharashtra,Nashik,Pimpalgaon,Pomegranate,Bhagwa,FAQ,2026-08-11,5806,7389,6598,405
Maharashtra,Nashik,Pimpalgaon,Pomegranate,Bhagwa,FAQ,2026-08-10,5810,7395,6603,101
Maharashtra,Nashik,Pimpalgaon,Pomegranate,Bhagwa,FAQ,2026-08-09,5832,7423,6628,346
Maharashtra,Nashik,Pimpalgaon,Pomegranate,Bhagwa,FAQ,2026-08-08,5822,7409,6616,179
Maharashtra,Nashik,Pimpalgaon,Pomegranate,Bhagwa,FAQ,2026-08-07,5826,7415,6621,279
Maharashtra,Nashik,Pimpalgaon,Pomegranate,Bhagwa,FAQ,2026-08-06,5806,7389,6598,677
Maharashtra,Nashik,Pimpalgaon,Pomegranate,Bhagwa,FAQ,2026-08-05,5785,7362,6574,666
Maharashtra,Nashik,Pimpalgaon,Pomegranate,Bhagwa,FAQ,2026-08-04,5769,7342,6556,136
Maharashtra,Nashik,Pimpalgaon,Pomegranate,Bhagwa,FAQ,2026-08-03,5784,7361,6573,133
Maharashtra,Nashik,Pimpalgaon,Pomegranate,Bhagwa,FAQ,2026-08-02,5721,7282,6502,778
Maharashtra,Nashik,Pimpalgaon,Pomegranate,Bhagwa,FAQ,2026-08-01,5702,7257,6480,632
Maharashtra,Nashik,Pimpalgaon,Pomegranate,Bhagwa,FAQ,2026-07-31,5701,7256,6479,160
Maharashtra,Nashik,Pimpalgaon,Pomegranate,Bhagwa,FAQ,2026-07-30,5726,7287,6507,275
Maharashtra,Nashik,Pimpalgaon,Pomegranate,Bhagwa,FAQ,2026-07-29,5711,7268,6490,420
Maharashtra,Nashik,Pimpalgaon,Pomegranate,Bhagwa,FAQ,2026-07-28,5679,7228,6454,225
Maharashtra,Nashik,Lasalgaon,Tomato,Local,FAQ,2026-08-26,1813,2308,2061,670
Maharashtra,Nashik,Lasalgaon,Tomato,Vaishali,FAQ,2026-08-25,1843,2346,2095,115
Maharashtra,Nashik,Lasalgaon,Tomato,Hybrid,FAQ,2026-08-24,1921,2444,2183,268
Maharashtra,Nashik,Lasalgaon,Tomato,Vaishali,FAQ,2026-08-23,1928,2453,2191,399
Maharashtra,Nashik,Lasalgaon,Tomato,Local,FAQ,2026-08-22,1898,2415,2157,178
Maharashtra,Nashik,Lasalgaon,Tomato,Local,FAQ,2026-08-21,1912,2433,2173,519
Maharashtra,Nashik,Lasalgaon,Tomato,Local,FAQ,2026-08-20,1981,2522,2252,626
Maharashtra,Nashik,Lasalgaon,Tomato,Vaishali,FAQ,2026-08-19,1956,2489,2223,161
Maharashtra,Nashik,Lasalgaon,Tomato,Hybrid,FAQ,2026-08-18,1984,2525,2255,241
Maharashtra,Nashik,Lasalgaon,Tomato,Hybrid,FAQ,2026-08-17,2000,2545,2273,161
Maharashtra,Nashik,Lasalgaon,Tomato,Hybrid,FAQ,2026-08-16,2007,2554,2281,116
Maharashtra,Nashik,Lasalgaon,Tomato,Vaishali,FAQ,2026-08-15,2010,2559,2285,534
Maharashtra,Nashik,Lasalgaon,Tomato,Hybrid,FAQ,2026-08-14,2004,2551,2278,567
Maharashtra,Nashik,Lasalgaon,Tomato,Hybrid,FAQ,2026-08-13,1989,2532,2261,555
Maharashtra,Nashik,Lasalgaon,Tomato,Vaishali,FAQ,2026-08-12,2042,2599,2321,371
Maharashtra,Nashik,Lasalgaon,Tomato,Hybrid,FAQ,2026-08-11,2052,2611,2332,774
Maharashtra,Nashik,Lasalgaon,Tomato,Hybrid,FAQ,2026-08-10,2019,2570,2295,138
Maharashtra,Nashik,Lasalgaon,Tomato,Hybrid,FAQ,2026-08-09,1995,2540,2268,640
Maharashtra,Nashik,Lasalgaon,Tomato,Local,FAQ,2026-08-08,2015,2564,2290,256
Maharashtra,Nashik,Lasalgaon,Tomato,Hybrid,FAQ,2026-08-07,2031,2584,2308,385
Maharashtra,Nashik,Lasalgaon,Tomato,Local,FAQ,2026-08-06,1975,2514,2245,520
Maharashtra,Nashik,Lasalgaon,Tomato,Vaishali,FAQ,2026-08-05,1965,2500,2233,582
Maharashtra,Nashik,Lasalgaon,Tomato,Local,FAQ,2026-08-04,2014,2563,2289,390
Maharashtra,Nashik,Lasalgaon,Tomato,Vaishali,FAQ,2026-08-03,1985,2526,2256,186
Maharashtra,Nashik,Lasalgaon,Tomato,Local,FAQ,2026-08-02,1987,2528,2258,313
Maharashtra,Nashik,Lasalgaon,Tomato,Vaishali,FAQ,2026-08-01,1959,2494,2227,662
Maharashtra,Nashik,Lasalgaon,Tomato,Hybrid,FAQ,2026-07-31,1915,2438,2177,257
Maharashtra,Nashik,Lasalgaon,Tomato,Local,FAQ,2026-07-30,1936,2465,2201,552
Maharashtra,Nashik,Lasalgaon,Tomato,Local,FAQ,2026-07-29,1927,2452,2190,718
Maharashtra,Nashik,Lasalgaon,Tomato,Vaishali,FAQ,2026-07-28,1850,2355,2103,790
Maharashtra,Nashik,Lasalgaon,Onion,Garwa,FAQ,2026-08-26,1522,1937,1730,486
Maharashtra,Nashik,Lasalgaon,Onion,Red,FAQ,2026-08-25,1558,1983,1771,347
Maharashtra,Nashik,Lasalgaon,Onion,Red,FAQ,2026-08-24,1559,1984,1772,694
Maharashtra,Nashik,Lasalgaon,Onion,White,FAQ,2026-08-23,1605,2042,1824,455
Maharashtra,Nashik,Lasalgaon,Onion,White,FAQ,2026-08-22,1616,2057,1837,475
Maharashtra,Nashik,Lasalgaon,Onion,Garwa,FAQ,2026-08-21,1644,2093,1869,616
Maharashtra,Nashik,Lasalgaon,Onion,Garwa,FAQ,2026-08-20,1620,2061,1841,660
Maharashtra,Nashik,Lasalgaon,Onion,Red,FAQ,2026-08-19,1655,2106,1881,337
Maharashtra,Nashik,Lasalgaon,Onion,Red,FAQ,2026-08-18,1665,2120,1893,768
Maharashtra,Nashik,Lasalgaon,Onion,White,FAQ,2026-08-17,1669,2124,1897,798
Maharashtra,Nashik,Lasalgaon,Onion,Garwa,FAQ,2026-08-16,1724,2195,1960,623
Maharashtra,Nashik,Lasalgaon,Onion,White,FAQ,2026-08-15,1730,2201,1966,539
Maharashtra,Nashik,Lasalgaon,Onion,Garwa,FAQ,2026-08-14,1699,2162,1931,663
Maharashtra,Nashik,Lasalgaon,Onion,White,FAQ,2026-08-13,1702,2167,1935,340
Maharashtra,Nashik,Lasalgaon,Onion,White,FAQ,2026-08-12,1684,2143,1914,774
Maharashtra,Nashik,Lasalgaon,Onion,White,FAQ,2026-08-11,1693,2154,1924,229
Maharashtra,Nashik,Lasalgaon,Onion,Garwa,FAQ,2026-08-10,1740,2215,1978,169
Maharashtra,Nashik,Lasalgaon,Onion,White,FAQ,2026-08-09,1731,2204,1968,162
Maharashtra,Nashik,Lasalgaon,Onion,Red,FAQ,2026-08-08,1691,2152,1922,582
Maharashtra,Nashik,Lasalgaon,Onion,Red,FAQ,2026-08-07,1704,2169,1937,360
Maharashtra,Nashik,Lasalgaon,Onion,Red,FAQ,2026-08-06,1684,2143,1914,336
Maharashtra,Nashik,Lasalgaon,Onion,White,FAQ,2026-08-05,1653,2104,1879,586
Maharashtra,Nashik,Lasalgaon,Onion,White,FAQ,2026-08-04,1708,2173,1941,433
Maharashtra,Nashik,Lasalgaon,Onion,Garwa,FAQ,2026-08-03,1689,2150,1920,225
Maharashtra,Nashik,Lasalgaon,Onion,Red,FAQ,2026-08-02,1623,2066,1845,540
Maharashtra,Nashik,Lasalgaon,Onion,White,FAQ,2026-08-01,1616,2057,1837,633
Maharashtra,Nashik,Lasalgaon,Onion,White,FAQ,2026-07-31,1588,2021,1805,394
Maharashtra,Nashik,Lasalgaon,Onion,White,FAQ,2026-07-30,1609,2048,1829,274
Maharashtra,Nashik,Lasalgaon,Onion,White,FAQ,2026-07-29,1560,1985,1773,777
Maharashtra,Nashik,Lasalgaon,Onion,White,FAQ,2026-07-28,1574,2003,1789,284
Maharashtra,Nashik,Lasalgaon,Wheat,Lok-1,FAQ,2026-08-26,2049,2608,2329,364
Maharashtra,Nashik,Lasalgaon,Wheat,Lok-1,FAQ,2026-08-25,2105,2680,2393,688
Maharashtra,Nashik,Lasalgaon,Wheat,FAQ,FAQ,2026-08-24,2083,2652,2368,274
Maharashtra,Nashik,Lasalgaon,Wheat,FAQ,FAQ,2026-08-23,2112,2688,2400,139
Maharashtra,Nashik,Lasalgaon,Wheat,FAQ,FAQ,2026-08-22,2180,2775,2478,126
Maharashtra,Nashik,Lasalgaon,Wheat,Lok-1,FAQ,2026-08-21,2159,2748,2454,698
Maharashtra,Nashik,Lasalgaon,Wheat,FAQ,FAQ,2026-08-20,2146,2731,2439,261
Maharashtra,Nashik,Lasalgaon,Wheat,Sharbati,FAQ,2026-08-19,2194,2793,2494,749
Maharashtra,Nashik,Lasalgaon,Wheat,Lok-1,FAQ,2026-08-18,2176,2769,2473,258
Maharashtra,Nashik,Lasalgaon,Wheat,Sharbati,FAQ,2026-08-17,2196,2795,2496,667
Maharashtra,Nashik,Lasalgaon,Wheat,Lok-1,FAQ,2026-08-16,2195,2794,2495,395
Maharashtra,Nashik,Lasalgaon,Wheat,FAQ,FAQ,2026-08-15,2238,2849,2544,738
Maharashtra,Nashik,Lasalgaon,Wheat,FAQ,FAQ,2026-08-14,2248,2861,2555,319
Maharashtra,Nashik,Lasalgaon,Wheat,Lok-1,FAQ,2026-08-13,2205,2806,2506,407
Maharashtra,Nashik,Lasalgaon,Wheat,Sharbati,FAQ,2026-08-12,2220,2825,2523,543
Maharashtra,Nashik,Lasalgaon,Wheat,Sharbati,FAQ,2026-08-11,2220,2825,2523,350
Maharashtra,Nashik,Lasalgaon,Wheat,Sharbati,FAQ,2026-08-10,2255,2870,2563,598
Maharashtra,Nashik,Lasalgaon,Wheat,FAQ,FAQ,2026-08-09,2211,2814,2513,202
Maharashtra,Nashik,Lasalgaon,Wheat,Lok-1,FAQ,2026-08-08,2259,2876,2568,517
Maharashtra,Nashik,Lasalgaon,Wheat,Sharbati,FAQ,2026-08-07,2262,2879,2571,424
Maharashtra,Nashik,Lasalgaon,Wheat,FAQ,FAQ,2026-08-06,2224,2831,2528,692
Maharashtra,Nashik,Lasalgaon,Wheat,Lok-1,FAQ,2026-08-05,2193,2792,2493,403
Maharashtra,Nashik,Lasalgaon,Wheat,Lok-1,FAQ,2026-08-04,2218,2823,2521,229
Maharashtra,Nashik,Lasalgaon,Wheat,Sharbati,FAQ,2026-08-03,2195,2794,2495,153
Maharashtra,Nashik,Lasalgaon,Wheat,FAQ,FAQ,2026-08-02,2188,2785,2487,552
Maharashtra,Nashik,Lasalgaon,Wheat,Sharbati,FAQ,2026-08-01,2185,2780,2483,121
Maharashtra,Nashik,Lasalgaon,Wheat,Lok-1,FAQ,2026-07-31,2137,2720,2429,422
Maharashtra,Nashik,Lasalgaon,Wheat,Sharbati,FAQ,2026-07-30,2130,2711,2421,352
Maharashtra,Nashik,Lasalgaon,Wheat,Lok-1,FAQ,2026-07-29,2118,2695,2407,544
Maharashtra,Nashik,Lasalgaon,Wheat,FAQ,FAQ,2026-07-28,2061,2624,2343,242
Maharashtra,Nashik,Lasalgaon,Rice,Paddy(Dpr),FAQ,2026-08-26,2222,2829,2526,411
Maharashtra,Nashik,Lasalgaon,Rice,Basmati,FAQ,2026-08-25,2240,2851,2546,657
Maharashtra,Nashik,Lasalgaon,Rice,Paddy(Dpr),FAQ,2026-08-24,2236,2845,2541,516
Maharashtra,Nashik,Lasalgaon,Rice,Paddy(Dpr),FAQ,2026-08-23,2277,2898,2588,228
Maharashtra,Nashik,Lasalgaon,Rice,Basmati,FAQ,2026-08-22,2313,2944,2629,696
Maharashtra,Nashik,Lasalgaon,Rice,Swarna,FAQ,2026-08-21,2290,2915,2603,664
Maharashtra,Nashik,Lasalgaon,Rice,Paddy(Dpr),FAQ,2026-08-20,2326,2961,2644,352
Maharashtra,Nashik,Lasalgaon,Rice,Basmati,FAQ,2026-08-19,2360,3003,2682,572
Maharashtra,Nashik,Lasalgaon,Rice,Basmati,FAQ,2026-08-18,2318,2951,2635,128
Maharashtra,Nashik,Lasalgaon,Rice,Basmati,FAQ,2026-08-17,2369,3016,2693,674
Maharashtra,Nashik,Lasalgaon,Rice,Basmati,FAQ,2026-08-16,2383,3032,2708,527
Maharashtra,Nashik,Lasalgaon,Rice,Basmati,FAQ,2026-08-15,2390,3041,2716,177
Maharashtra,Nashik,Lasalgaon,Rice,Paddy(Dpr),FAQ,2026-08-14,2351,2992,2672,196
Maharashtra,Nashik,Lasalgaon,Rice,Paddy(Dpr),FAQ,2026-08-13,2340,2979,2660,228
Maharashtra,Nashik,Lasalgaon,Rice,Swarna,FAQ,2026-08-12,2361,3004,2683,578
Maharashtra,Nashik,Lasalgaon,Rice,Basmati,FAQ,2026-08-11,2397,3050,2724,527
Maharashtra,Nashik,Lasalgaon,Rice,Basmati,FAQ,2026-08-10,2377,3026,2702,103
Maharashtra,Nashik,Lasalgaon,Rice,Swarna,FAQ,2026-08-09,2349,2990,2670,326
Maharashtra,Nashik,Lasalgaon,Rice,Paddy(Dpr),FAQ,2026-08-08,2388,3039,2714,461
Maharashtra,Nashik,Lasalgaon,Rice,Swarna,FAQ,2026-08-07,2389,3040,2715,684
Maharashtra,Nashik,Lasalgaon,Rice,Basmati,FAQ,2026-08-06,2357,3000,2679,309
Maharashtra,Nashik,Lasalgaon,Rice,Basmati,FAQ,2026-08-05,2328,2963,2646,367
Maharashtra,Nashik,Lasalgaon,Rice,Basmati,FAQ,2026-08-04,2337,2974,2656,106
Maharashtra,Nashik,Lasalgaon,Rice,Swarna,FAQ,2026-08-03,2340,2979,2660,387
Maharashtra,Nashik,Lasalgaon,Rice,Basmati,FAQ,2026-08-02,2346,2987,2667,179
Maharashtra,Nashik,Lasalgaon,Rice,Basmati,FAQ,2026-08-01,2280,2901,2591,714
Maharashtra,Nashik,Lasalgaon,Rice,Basmati,FAQ,2026-07-31,2269,2888,2579,129
Maharashtra,Nashik,Lasalgaon,Rice,Basmati,FAQ,2026-07-30,2295,2922,2609,491
Maharashtra,Nashik,Lasalgaon,Rice,Swarna,FAQ,2026-07-29,2245,2858,2552,238
Maharashtra,Nashik,Lasalgaon,Rice,Paddy(Dpr),FAQ,2026-07-28,2214,2819,2517,701
Maharashtra,Nashik,Lasalgaon,Potato,Kufri,FAQ,2026-08-26,1257,1600,1429,625
Maharashtra,Nashik,Lasalgaon,Potato,Jyoti,FAQ,2026-08-25,1255,1598,1427,393
Maharashtra,Nashik,Lasalgaon,Potato,Jyoti,FAQ,2026-08-24,1309,1666,1488,300
Maharashtra,Nashik,Lasalgaon,Potato,Kufri,FAQ,2026-08-23,1283,1634,1459,606
Maharashtra,Nashik,Lasalgaon,Potato,Jyoti,FAQ,2026-08-22,1328,1691,1510,168
Maharashtra,Nashik,Lasalgaon,Potato,Jyoti,FAQ,2026-08-21,1364,1737,1551,639
Maharashtra,Nashik,Lasalgaon,Potato,Kufri,FAQ,2026-08-20,1341,1706,1524,240
Maharashtra,Nashik,Lasalgaon,Potato,Jyoti,FAQ,2026-08-19,1385,1762,1574,482
Maharashtra,Nashik,Lasalgaon,Potato,Jyoti,FAQ,2026-08-18,1388,1767,1578,754
Maharashtra,Nashik,Lasalgaon,Potato,Jyoti,FAQ,2026-08-17,1397,1778,1588,126
Maharashtra,Nashik,Lasalgaon,Potato,Kufri,FAQ,2026-08-16,1369,1742,1556,192
Maharashtra,Nashik,Lasalgaon,Potato,Jyoti,FAQ,2026-08-15,1361,1732,1547,186
Maharashtra,Nashik,Lasalgaon,Potato,Kufri,FAQ,2026-08-14,1425,1814,1620,278
Maharashtra,Nashik,Lasalgaon,Potato,Jyoti,FAQ,2026-08-13,1384,1761,1573,508
Maharashtra,Nashik,Lasalgaon,Potato,Jyoti,FAQ,2026-08-12,1411,1796,1604,702
Maharashtra,Nashik,Lasalgaon,Potato,Jyoti,FAQ,2026-08-11,1435,1826,1631,184
Maharashtra,Nashik,Lasalgaon,Potato,Jyoti,FAQ,2026-08-10,1377,1752,1565,326
Maharashtra,Nashik,Lasalgaon,Potato,Kufri,FAQ,2026-08-09,1382,1759,1571,679
Maharashtra,Nashik,Lasalgaon,Potato,Kufri,FAQ,2026-08-08,1393,1774,1584,414
Maharashtra,Nashik,Lasalgaon,Potato,Jyoti,FAQ,2026-08-07,1378,1753,1566,526
Maharashtra,Nashik,Lasalgaon,Potato,Kufri,FAQ,2026-08-06,1371,1744,1558,270
Maharashtra,Nashik,Lasalgaon,Potato,Kufri,FAQ,2026-08-05,1357,1728,1543,187
Maharashtra,Nashik,Lasalgaon,Potato,Jyoti,FAQ,2026-08-04,1356,1727,1542,793
Maharashtra,Nashik,Lasalgaon,Potato,Jyoti,FAQ,2026-08-03,1352,1721,1537,621
Maharashtra,Nashik,Lasalgaon,Potato,Kufri,FAQ,2026-08-02,1361,1732,1547,279
Maharashtra,Nashik,Lasalgaon,Potato,Kufri,FAQ,2026-08-01,1313,1672,1493,594
Maharashtra,Nashik,Lasalgaon,Potato,Kufri,FAQ,2026-07-31,1342,1708,1525,752
Maharashtra,Nashik,Lasalgaon,Potato,Kufri,FAQ,2026-07-30,1289,1640,1465,678
Maharashtra,Nashik,Lasalgaon,Potato,Jyoti,FAQ,2026-07-29,1269,1616,1443,374
Maharashtra,Nashik,Lasalgaon,Potato,Jyoti,FAQ,2026-07-28,1271,1618,1445,604
Maharashtra,Nashik,Lasalgaon,Soyabean,Yellow,FAQ,2026-08-26,3817,4858,4338,394
Maharashtra,Nashik,Lasalgaon,Soyabean,JS-335,FAQ,2026-08-25,3835,4882,4359,210
Maharashtra,Nashik,Lasalgaon,Soyabean,Yellow,FAQ,2026-08-24,3800,4837,4319,568
Maharashtra,Nashik,Lasalgaon,Soyabean,Yellow,FAQ,2026-08-23,3813,4852,4333,690
